   0.00    0.00 
   0.82    0.57 
   2.46    1.71 
   5.75    3.99 
   9.03    6.28 
  12.31    8.56 
  15.58   10.85 
  18.86   13.14 
  22.13   15.43 
  25.40   17.72 
  28.67   20.01 
  31.93   22.31 
  35.20   24.61 
  38.46   26.91 
  41.71   29.21 
  44.97   31.51 
  48.22   33.81 
  51.47   36.12 
  54.72   38.43 
  57.97   40.74 
  61.21   43.05 
  64.45   45.36 
  67.69   47.67 
  70.93   49.99 
  74.16   52.30 
  77.39   54.62 
  80.62   56.94 
  83.85   59.27 
  84.21   59.52 
  84.45   59.70 
  84.61   59.81 
  84.72   59.89 
  84.79   59.94 
  84.83   59.97 
  84.86   60.00 
  84.87   60.00 
  84.88   60.00 
  84.88   60.01 
  84.89   60.01 
  84.91   60.03 
  84.95   60.05 
  85.02   60.11 
  85.17   60.22 
  85.47   60.43 
  86.06   60.86 
  87.26   61.72 
  89.64   63.44 
  91.23   64.59 
  92.29   65.35 
  93.35   66.12 
  95.47   67.65 
  96.88   68.67 
  97.82   69.35 
  98.44   69.81 
  99.70   70.71 
 100.95   71.62 
 103.45   73.44 
 104.29   74.05 
 104.84   74.45 
 105.22   74.72 
 105.96   75.26 
 106.70   75.80 
 108.18   76.88 
 111.14   79.04 
 112.13   79.76 
 112.35   79.92 
 112.50   80.02 
 112.64   80.13 
 112.94   80.34 
 113.52   80.77 
 114.69   81.62 
 117.03   83.33 
 117.81   83.90 
 118.33   84.28 
 118.67   84.53 
 118.90   84.70 
 119.06   84.81 
 119.37   85.04 
 119.67   85.26 
 120.29   85.71 
 121.52   86.61 
 122.75   87.51 
 123.98   88.41 
 125.21   89.31 
 125.62   89.61 
 125.89   89.81 
 126.07   89.94 
 126.19   90.03 
 126.31   90.12 
 126.56   90.30 
 127.04   90.65 
 128.01   91.36 
 128.98   92.06 
 129.95   92.77 
 130.92   93.48 
 131.89   94.18 
 132.86   94.88 
 133.19   95.11 
 133.51   95.35 
 134.15   95.81 
 135.45   96.74 
 136.74   97.67 
 138.03   98.60 
 139.32   99.52 
 139.75   99.83 
 139.85   99.89 
 140.04  100.03 
 140.23  100.17 
 140.61  100.44 
 141.38  100.98 
 142.90  102.07 
 144.43  103.15 
 145.96  104.24 
 146.47  104.60 
 147.49  105.32 
 148.51  106.04 
 149.52  106.76 
 150.54  107.48 
 151.56  108.20 
 152.58  108.92 
 153.59  109.64 
 153.93  109.88 
 154.16  110.04 
 154.38  110.20 
 154.83  110.52 
 155.74  111.17 
 157.54  112.45 
 159.35  113.73 
 161.16  115.02 
 162.96  116.31 
 166.57  118.88 
 167.77  119.74 
 168.03  119.93 
 168.57  120.31 
 169.10  120.70 
 170.17  121.46 
 172.30  122.99 
 174.44  124.52 
 175.15  125.03 
 175.86  125.54 
 177.28  126.56 
 178.70  127.58 
 181.54  129.61 
 181.86  129.84 
 182.07  129.99 
 182.49  130.29 
 183.33  130.89 
 185.01  132.10 
 188.37  134.51 
 188.74  134.78 
 188.99  134.96 
 189.49  135.31 
 189.99  135.67 
 190.98  136.39 
 192.97  137.81 
 194.30  138.76 
 195.18  139.40 
 195.77  139.82 
 196.16  140.10 
 196.56  140.39 
 197.34  140.95 
 198.91  142.07 
 202.05  144.33 
 203.10  145.08 
 204.14  145.83 
 206.23  147.33 
 207.62  148.32 
 208.55  148.99 
 209.17  149.43 
 210.41  150.32 
 211.65  151.21 
 214.12  152.98 
 216.59  154.75 
 219.06  156.52 
 221.53  158.28 
 224.00  160.05 
 226.46  161.81 
 228.93  163.57 
 229.75  164.16 
 230.30  164.55 
 231.39  165.33 
 232.49  166.11 
 234.68  167.66 
 236.87  169.22 
 237.59  169.73 
 237.76  169.85 
 238.08  170.08 
 238.40  170.31 
 239.05  170.77 
 240.35  171.69 
