   0.00    0.00 
   0.81    0.59 
   2.42    1.77 
   5.64    4.14 
   8.87    6.51 
  12.08    8.87 
  15.30   11.25 
  18.52   13.62 
  21.73   15.99 
  24.94   18.37 
  28.14   20.74 
  31.35   23.12 
  34.55   25.50 
  37.75   27.88 
  40.95   30.27 
  44.15   32.65 
  47.34   35.04 
  50.53   37.43 
  53.72   39.82 
  56.90   42.21 
  60.09   44.60 
  63.27   47.00 
  66.45   49.39 
  69.62   51.79 
  72.80   54.19 
  75.97   56.59 
  79.14   58.99 
  80.19   59.80 
  80.43   59.97 
  80.45   59.99 
  80.46   60.00 
  80.46   60.00 
  80.46   60.00 
  80.46   60.00 
  80.46   60.00 
  80.46   60.00 
  80.47   60.00 
  80.47   60.01 
  80.48   60.01 
  80.49   60.02 
  80.51   60.04 
  80.56   60.07 
  80.66   60.15 
  80.85   60.30 
  81.24   60.59 
  82.02   61.19 
  83.59   62.37 
  86.71   64.75 
  87.75   65.54 
  88.79   66.33 
  90.86   67.92 
  92.25   68.97 
  93.17   69.68 
  93.79   70.15 
  94.40   70.62 
  95.63   71.56 
  98.09   73.44 
  98.91   74.06 
  99.46   74.48 
  99.82   74.76 
 100.06   74.95 
 100.55   75.32 
 101.04   75.69 
 102.01   76.43 
 103.95   77.92 
 105.24   78.91 
 106.10   79.57 
 106.68   80.01 
 107.25   80.45 
 108.40   81.34 
 110.69   83.10 
 112.99   84.87 
 113.24   85.06 
 113.50   85.26 
 114.01   85.65 
 115.03   86.44 
 116.05   87.22 
 117.06   88.01 
 118.08   88.79 
 119.10   89.57 
 119.44   89.84 
 119.67   90.01 
 119.89   90.18 
 120.35   90.53 
 121.25   91.23 
 122.15   91.92 
 123.06   92.61 
 123.96   93.30 
 124.87   93.99 
 125.77   94.68 
 126.07   94.91 
 126.27   95.06 
 126.47   95.22 
 126.87   95.52 
 127.68   96.13 
 128.48   96.74 
 130.08   97.95 
 131.69   99.15 
 132.22   99.55 
 132.58   99.82 
 132.82  100.00 
 133.29  100.35 
 134.24  101.06 
 135.19  101.77 
 136.14  102.48 
 137.09  103.19 
 138.04  103.89 
 138.99  104.60 
 139.31  104.83 
 139.52  104.99 
 139.94  105.30 
 140.78  105.93 
 141.63  106.56 
 142.47  107.18 
 143.31  107.81 
 144.16  108.44 
 145.84  109.69 
 146.03  109.83 
 146.40  110.11 
 146.78  110.39 
 147.52  110.94 
 149.02  112.06 
 150.52  113.18 
 152.01  114.29 
 153.01  115.04 
 154.01  115.78 
 156.00  117.27 
 157.99  118.77 
 158.65  119.26 
 159.10  119.60 
 159.39  119.82 
 159.59  119.97 
 159.98  120.26 
 160.37  120.56 
 161.16  121.15 
 162.73  122.33 
 165.87  124.69 
 166.22  124.95 
 166.92  125.48 
 167.62  126.00 
 169.01  127.05 
 170.41  128.10 
 171.34  128.80 
 171.96  129.26 
 172.37  129.57 
 172.65  129.78 
 173.20  130.19 
 173.75  130.61 
 174.85  131.44 
 177.05  133.09 
 179.25  134.74 
 179.74  135.11 
 180.23  135.48 
 181.20  136.21 
 183.16  137.68 
 184.46  138.66 
 185.33  139.31 
 185.90  139.75 
 186.29  140.04 
 186.68  140.33 
 187.45  140.91 
 188.99  142.07 
 192.07  144.38 
 193.10  145.15 
 194.12  145.92 
 196.18  147.47 
 197.54  148.49 
 198.45  149.18 
 199.06  149.63 
 199.47  149.94 
 200.28  150.54 
 201.09  151.15 
